drugbank_id,partner_id,substrate,inducer,inhibitor
DB00637,BE0001032,0,0,1
DB00637,BE0000703,1,0,0
DB00640,BE0001204,1,0,0
DB00640,BE0004706,1,0,0
DB00640,BE0010035,1,0,0
DB00640,BE0004775,1,0,0
DB00640,BE0004705,1,0,0
DB00640,BE0004781,1,0,0
DB00640,BE0001095,1,0,0
DB00640,BE0003672,0,0,0
DB00641,BE0001032,0,0,1
DB00641,BE0003642,0,0,1
DB00641,BE0001004,1,0,1
DB00641,BE0001069,1,0,0
DB00641,BE0000703,1,0,0
DB00641,BE0001042,0,0,0
DB00641,BE0003659,0,0,0
DB00642,BE0003645,1,0,0
DB00642,BE0004711,1,0,0
DB00642,BE0001048,1,0,0
DB00642,BE0001067,0,0,0
DB00642,BE0003639,0,0,0
DB00642,BE0001066,1,0,0
DB00642,BE0000879,1,0,0
DB00646,BE0001004,0,0,1
DB00646,BE0003659,0,0,1
DB00648,BE0001032,0,0,1
DB00649,BE0001066,1,0,0
DB00649,BE0004705,0,0,0
DB00650,BE0003645,1,0,1
DB00652,BE0001032,1,0,0
DB00654,BE0003655,1,0,0
DB00654,BE0001066,1,0,1
DB00654,BE0003645,0,0,1
DB00655,BE0001042,0,0,1
DB00655,BE0001032,1,1,0
DB00655,BE0003642,0,0,1
DB00655,BE0001067,0,0,1
DB00655,BE0001004,0,0,1
DB00655,BE0003645,1,0,0
DB00656,BE0001032,0,1,0
DB00659,BE0001066,1,0,0
DB00661,BE0001032,1,0,1
DB00661,BE0003648,0,0,1
DB00661,BE0000757,0,0,1
DB00661,BE0000106,0,0,1
DB00661,BE0001061,0,0,1
DB00661,BE0001004,0,0,1
DB00661,BE0003642,0,0,1
DB00661,BE0000785,0,0,1
DB00661,BE0001188,0,0,1
DB00661,BE0003651,0,0,1
DB00661,BE0003657,0,0,1
DB00661,BE0004752,0,0,1
DB00668,BE0003647,1,0,0
DB00668,BE0003648,1,0,0
DB00669,BE0003642,0,1,0
DB00669,BE0001032,1,0,0
DB00669,BE0001067,1,0,0
DB00669,BE0001004,1,0,0
DB00671,BE0000106,0,0,1
DB00671,BE0001018,1,0,1
DB00671,BE0001134,0,0,1
DB00672,BE0001018,0,0,1
DB00672,BE0001134,0,0,1
DB00672,BE0001066,0,0,1
DB00674,BE0001032,0,0,1
DB00675,BE0001032,1,1,1
DB00675,BE0001067,1,0,0
DB00675,BE0001069,1,0,0
DB00675,BE0000703,0,0,1
DB00675,BE0000119,1,0,0
DB00678,BE0001032,1,0,1
DB00678,BE0001066,0,0,1
DB00678,BE0004782,0,0,1
DB00678,BE0004783,0,0,1
DB00678,BE0000703,1,0,0
DB00688,BE0001004,1,0,0
DB00688,BE0003659,1,0,0
DB00688,BE0001067,1,0,0
DB00688,BE0001032,1,0,0
DB00688,BE0001069,0,0,0
DB00689,BE0000106,0,0,1
DB00690,BE0001032,0,0,1
DB00690,BE0003647,0,0,1
DB00691,BE0001018,1,0,0
DB00691,BE0001134,1,0,0
DB00693,BE0001066,1,0,1
DB00693,BE0000703,1,0,0
DB00693,BE0000785,1,0,0
DB00694,BE0001032,1,1,1
DB00694,BE0000785,1,0,1
DB00694,BE0003651,1,0,0
DB00694,BE0001067,1,0,0
DB00694,BE0003640,1,0,0
DB00695,BE0001066,0,1,1
DB00695,BE0000106,0,0,1
DB00695,BE0003645,0,0,1
DB00695,BE0001069,0,0,1
DB00695,BE0003655,0,0,1
DB00695,BE0000879,0,0,1
DB00696,BE0001032,0,0,1
DB00698,BE0001067,1,0,0
DB00698,BE0000703,1,0,0
DB00698,BE0001032,1,0,0
DB00698,BE0001069,0,0,0
DB00701,BE0001032,1,1,0
DB00701,BE0000785,0,0,1
DB00701,BE0001004,0,0,1
DB00703,BE0001066,0,0,1
DB00709,BE0000785,0,0,1
DB00709,BE0001066,1,0,0
DB00709,BE0001067,1,0,0
DB00709,BE0003648,1,0,0
DB00709,BE0003647,1,0,0
DB00709,BE0003650,1,0,0
DB00709,BE0001032,1,0,0
DB00709,BE0001188,1,0,0
DB00709,BE0001061,1,0,0
DB00709,BE0001069,0,0,0
DB00712,BE0001188,0,0,1
DB00712,BE0001066,0,0,1
DB00713,BE0001018,0,0,1
DB00713,BE0001134,0,0,1
DB00714,BE0000118,0,1,0
DB00715,BE0001032,0,0,1
DB00717,BE0001032,0,0,1
DB00718,BE0001066,1,0,1
DB00718,BE0001188,1,0,0
DB00718,BE0003639,1,0,0
DB00718,BE0003650,1,0,0
DB00721,BE0000647,0,0,1
DB00721,BE0000486,0,0,1
DB00721,BE0000749,0,0,1
DB00722,BE0001018,1,0,1
DB00722,BE0001134,1,0,0
DB00726,BE0001032,1,0,0
DB00728,BE0003648,1,0,0
DB00728,BE0003642,1,0,0
DB00731,BE0001188,1,0,0
DB00731,BE0000669,1,0,0
DB00731,BE0001018,0,0,1
DB00731,BE0001134,0,0,1
DB00731,BE0001066,0,0,1
DB00734,BE0001032,1,0,0
DB00736,BE0001032,1,0,1
DB00736,BE0003645,0,0,1
DB00740,BE0001067,1,0,0
DB00741,BE0001032,1,1,0
DB00741,BE0003642,0,0,1
DB00741,BE0003645,1,0,0
DB00749,BE0001066,0,0,1
DB00751,BE0001032,1,0,0
DB00755,BE0000508,1,0,0
DB00755,BE0000782,1,0,0
DB00758,BE0001032,1,0,0
DB00758,BE0003648,0,0,1
DB00758,BE0003647,0,0,1
DB00759,BE0001066,0,0,1
DB00759,BE0003645,1,0,1
DB00759,BE0000879,0,0,1
DB00759,BE0003646,0,0,1
DB00759,BE0001042,0,0,1
DB00761,BE0000281,1,0,0
DB00761,BE0000502,1,0,0
DB00761,BE0000047,1,0,0
DB00761,BE0000140,1,0,0
DB00761,BE0000276,1,0,0
DB00761,BE0000601,1,0,0
DB00762,BE0003650,0,0,1
DB00762,BE0001004,0,0,1
DB00762,BE0000785,1,0,0
DB00762,BE0001067,1,0,0
DB00762,BE0001032,1,0,0
DB00762,BE0001069,1,0,0
DB00766,BE0004754,0,1,0
DB00768,BE0001032,1,0,0
DB00770,BE0003639,0,0,1
DB00770,BE0001042,0,0,1
DB00770,BE0003661,0,0,1
DB00770,BE0001188,1,0,0
DB00770,BE0003655,1,0,0
DB00770,BE0001066,1,0,1
DB00773,BE0001061,1,0,1
DB00773,BE0003640,1,0,1
DB00773,BE0001032,1,0,1
DB00773,BE0000785,1,0,1
DB00773,BE0003651,1,0,1
DB00773,BE0001069,1,0,1
DB00773,BE0001067,1,0,0
DB00774,BE0001066,1,0,1
DB00774,BE0003645,1,0,1
DB00776,BE0001032,1,0,0
DB00779,BE0001066,0,0,1
DB00781,BE0001134,0,0,0
DB00783,BE0003647,0,0,1
DB00783,BE0003650,0,0,1
DB00783,BE0003651,0,0,1
DB00783,BE0000879,0,0,1
DB00783,BE0001067,0,0,1
DB00783,BE0001004,0,0,1
DB00783,BE0001032,1,0,0
DB00783,BE0003645,1,0,0
DB00783,BE0003659,0,0,0
DB00783,BE0003660,1,0,0
DB00787,BE0003648,1,0,1
DB00787,BE0001066,1,0,1
DB00787,BE0003645,1,0,1
DB00787,BE0003643,1,0,0
DB00787,BE0003657,1,0,0
DB00787,BE0004752,1,0,0
DB00788,BE0003642,0,0,1
DB00788,BE0001066,0,0,1
DB00788,BE0000703,1,0,0
DB00788,BE0001032,0,0,1
DB00788,BE0003645,0,0,0
DB00790,BE0001018,1,0,0
DB00790,BE0001134,1,0,0
DB00794,BE0009808,0,0,1
DB00795,BE0001067,1,0,1
DB00795,BE0001069,1,0,0
DB00795,BE0001048,0,0,1
DB00795,BE0001004,0,0,1
DB00795,BE0003659,0,0,1
DB00795,BE0001042,0,0,1
DB00796,BE0001032,0,0,1
DB00798,BE0003647,1,0,0
DB00798,BE0000942,1,0,0
DB00798,BE0001069,1,0,0
DB00802,BE0001032,0,0,1
DB00811,BE0003672,1,0,0
DB00811,BE0001204,1,0,0
DB00812,BE0001066,0,0,1
DB00812,BE0003645,0,0,1
DB00812,BE0000879,0,0,1
DB00813,BE0001032,0,0,1
DB00814,BE0001188,0,0,0
DB00818,BE0001032,0,1,0
DB00819,BE0001066,0,0,1
DB00821,BE0001066,0,0,1
DB00822,BE0000703,1,0,0
DB00827,BE0001066,0,0,1
DB00829,BE0001032,1,0,0
DB00831,BE0001032,0,0,1
DB00833,BE0001018,0,0,1
DB00833,BE0001134,0,0,1
DB00833,BE0003645,1,0,1
DB00833,BE0000703,1,0,0
DB00834,BE0001032,0,1,1
DB00834,BE0000785,0,0,1
DB00834,BE0000703,1,0,0
DB00834,BE0001004,0,0,1
DB00834,BE0003659,0,0,1
DB00836,BE0001032,1,0,0
DB00843,BE0001067,1,0,0
DB00845,BE0001032,1,0,1
DB00845,BE0001067,0,0,1
DB00845,BE0000785,0,0,1
DB00852,BE0000486,0,0,1
DB00852,BE0000647,0,0,1
DB00852,BE0000749,0,0,1
DB00853,BE0001032,1,0,0
DB00853,BE0001067,1,0,0
DB00855,BE0001018,0,0,1
DB00855,BE0001134,0,0,1
DB00857,BE0009791,1,0,0
DB00859,BE0001004,1,0,0
DB00860,BE0003642,0,0,1
DB00860,BE0001032,1,0,0
DB00861,BE0001066,0,0,1
DB00862,BE0001032,1,0,1
DB00863,BE0003648,1,0,1
DB00863,BE0001032,1,0,1
DB00863,BE0003645,1,0,0
DB00863,BE0003647,1,0,0
DB00864,BE0001032,1,1,1
DB00864,BE0003670,1,0,0
DB00864,BE0001004,0,0,1
DB00870,BE0004782,0,0,1
DB00871,BE0000106,1,0,0
DB00871,BE0003647,1,0,0
DB00872,BE0001032,0,0,1
DB00875,BE0001032,0,0,1
DB00876,BE0001069,0,1,0
DB00877,BE0001032,1,1,1
DB00877,BE0001004,0,0,1
DB00877,BE0003657,0,0,0
DB00879,BE0003657,1,0,0
DB00880,BE0001066,0,0,1
DB00881,BE0001018,1,0,0
DB00881,BE0001134,1,0,0
DB00881,BE0003645,1,0,0
DB00882,BE0001032,1,0,0
DB00887,BE0003644,1,0,1
DB00887,BE0001066,1,0,1
DB00887,BE0003645,0,0,1
DB00887,BE0000879,0,0,1
DB00887,BE0003646,0,0,1
DB00887,BE0003642,1,0,0
DB00900,BE0001066,1,0,0
DB00900,BE0001204,0,0,0
DB00900,BE0004706,0,0,0
DB00903,BE0001066,0,0,1
DB00907,BE0003647,0,0,1
DB00907,BE0000647,0,0,1
DB00908,BE0003647,0,0,1
DB00908,BE0003648,0,0,1
DB00908,BE0000106,0,0,1
DB00908,BE0001032,1,0,1
DB00908,BE0003642,0,0,1
DB00908,BE0003645,0,0,1
DB00908,BE0001069,0,0,1
DB00908,BE0000757,0,0,1
DB00908,BE0001004,0,0,1
DB00908,BE0000703,0,0,1
DB00909,BE0001032,0,0,1
DB00911,BE0000703,1,0,0
DB00912,BE0001004,1,0,0
DB00912,BE0000703,1,0,0
DB00914,BE0003647,0,0,1
DB00914,BE0003648,1,0,0
DB00915,BE0003647,1,0,1
DB00915,BE0003648,1,0,1
DB00916,BE0001032,0,0,1
DB00917,BE0003647,0,0,1
DB00917,BE0003639,0,0,1
DB00917,BE0001066,1,0,1
DB00917,BE0003645,1,0,1
DB00917,BE0000879,0,0,1
DB00917,BE0003646,1,0,1
DB00917,BE0001188,1,0,0
DB00917,BE0001042,1,0,0
DB00917,BE0003642,1,0,0
DB00917,BE0003667,1,0,0
DB00917,BE0003668,1,0,0
DB00917,BE0003655,1,0,0
DB00917,BE0003656,1,0,0
DB00917,BE0003660,1,0,0
DB00917,BE0003661,1,0,0
DB00917,BE0001004,1,0,0
DB00921,BE0001032,0,0,1
DB00921,BE0001067,0,0,1
DB00925,BE0003647,0,0,1
DB00925,BE0003648,0,0,1
DB00925,BE0003650,0,0,1
DB00927,BE0001066,1,0,0
DB00927,BE0003645,1,0,1
DB00927,BE0003647,0,0,1
DB00927,BE0003657,0,0,1
DB00932,BE0000703,1,0,1
DB00932,BE0001042,0,0,1
DB00932,BE0001004,0,0,1
DB00932,BE0003659,0,0,1
DB00932,BE0001032,1,1,1
DB00936,BE0001066,0,0,1
DB00936,BE0003652,0,0,1
DB00936,BE0003645,0,0,1
DB00936,BE0000879,0,0,1
DB00936,BE0001042,1,0,0
DB00936,BE0000669,1,0,0
DB00936,BE0003646,1,0,0
DB00938,BE0003648,1,0,1
DB00938,BE0003650,0,0,1
DB00938,BE0003647,0,0,1
DB00939,BE0001066,0,0,1
DB00939,BE0003660,0,0,1
DB00943,BE0001066,1,0,0
DB00943,BE0003646,1,0,0
DB00943,BE0001204,0,0,0
DB00943,BE0004706,0,0,0
DB00945,BE0001066,0,0,1
DB00945,BE0001032,1,1,0
DB00945,BE0003645,0,0,1
DB00950,BE0001032,1,0,0
DB00950,BE0001004,1,0,0
DB00950,BE0003659,1,0,0
DB00950,BE0001042,1,0,0
DB00950,BE0003642,1,0,0
DB00950,BE0001069,1,0,0
DB00950,BE0001061,1,0,0
DB00950,BE0003645,1,0,0
DB00957,BE0001069,0,0,1
DB00957,BE0001032,0,0,1
DB00958,BE0003649,1,0,0
DB00958,BE0003662,1,0,0
DB00958,BE0003666,1,0,0
DB00958,BE0003664,1,0,0
DB00958,BE0001067,1,0,0
DB00958,BE0001069,1,0,0
DB00959,BE0001032,1,1,0
DB00960,BE0003647,1,0,0
DB00966,BE0001032,0,0,1
DB00966,BE0001069,0,0,1
DB00966,BE0001067,0,0,1
DB00966,BE0000703,1,0,0
DB00967,BE0001032,0,0,1
DB00968,BE0001018,0,0,1
DB00970,BE0000106,0,0,1
DB00970,BE0001032,1,0,1
DB00970,BE0003640,1,0,0
DB00970,BE0000785,1,0,0
DB00970,BE0001067,1,0,0
DB00972,BE0001032,0,0,1
DB00973,BE0001032,1,0,0
DB00973,BE0001069,1,0,0
DB00973,BE0001061,1,0,0
DB00973,BE0001004,1,0,0
DB00973,BE0001067,1,0,0
DB00973,BE0000703,1,0,0
DB00975,BE0001188,0,0,1
DB00975,BE0003639,0,0,1
DB00975,BE0001032,1,0,1
DB00975,BE0001004,0,0,1
DB00975,BE0003659,0,0,1
DB00975,BE0001042,0,0,1
DB00975,BE0000703,1,0,0
DB00976,BE0001004,0,0,1
DB00976,BE0003659,0,0,1
DB00977,BE0000703,0,0,1
DB00977,BE0003644,0,0,1
DB00977,BE0001069,0,1,1
DB00977,BE0001032,1,0,0
DB00977,BE0003642,0,0,1
DB00978,BE0000106,0,0,1
DB00978,BE0001069,0,0,1
DB00983,BE0003648,1,0,1
DB00983,BE0003650,0,0,1
DB00983,BE0000757,1,0,0
DB00983,BE0000106,1,0,0
DB00986,BE0003647,1,0,0
DB00986,BE0003657,1,0,0
DB00987,BE0000757,1,0,0
DB00987,BE0003651,1,0,0
DB00987,BE0001204,1,0,0
DB00988,BE0003647,1,0,1
DB00988,BE0003648,1,0,0
DB00988,BE0003650,0,0,1
DB00988,BE0000106,0,0,1
DB00988,BE0003665,1,0,0
DB00993,BE0004706,1,0,0
DB00993,BE0003672,1,0,0
DB00993,BE0001032,1,0,0
DB00993,BE0009810,1,0,0
DB00996,BE0000222,1,0,0
DB00997,BE0001032,1,1,1
DB00997,BE0000785,1,0,1
DB00997,BE0001061,0,0,1
DB00997,BE0003640,1,0,1
DB00997,BE0001067,1,0,0
DB00997,BE0003669,1,0,0
DB00997,BE0003651,0,0,1
DB00997,BE0003673,1,0,0
DB00997,BE0000703,1,0,0
DB00997,BE0004770,1,0,0
DB00997,BE0001069,1,0,0
DB00999,BE0001066,1,0,1
DB00999,BE0003645,1,0,0
DB00999,BE0000879,1,0,0
DB00999,BE0001188,1,0,0
DB01000,BE0000106,0,0,1
DB01000,BE0001018,0,0,1
DB01000,BE0001134,0,0,1
DB01004,BE0003648,1,0,1
DB01004,BE0001066,0,0,1
DB01004,BE0003645,0,0,1
DB01004,BE0003646,0,0,1
DB01004,BE0003657,1,0,0
DB01004,BE0004752,1,0,0
DB01006,BE0001032,1,0,0
DB01009,BE0001188,0,0,1
DB01009,BE0003642,0,0,1
DB01009,BE0001066,0,0,1
DB01009,BE0003645,0,0,1
DB01009,BE0000879,0,0,1
DB01009,BE0003646,0,0,1
DB01011,BE0001061,0,1,0
DB01015,BE0000703,0,0,1
DB01016,BE0001061,0,0,1
DB01016,BE0000703,1,0,1
DB01016,BE0001032,0,0,1
DB01016,BE0000785,0,0,1
DB01016,BE0001018,0,0,1
DB01016,BE0003642,0,0,1
DB01016,BE0001134,0,0,1
DB01016,BE0001066,0,0,1
DB01016,BE0001069,0,0,1
DB01016,BE0001067,1,0,0
DB01016,BE0003646,0,0,1
DB01016,BE0001042,1,0,0
DB01017,BE0001570,1,0,0
DB01017,BE0009852,1,0,0
DB01017,BE0001066,0,0,1
DB01017,BE0003646,0,0,1
DB01018,BE0003657,0,0,1
DB01018,BE0003648,1,0,1
DB01018,BE0003647,1,0,0
DB01023,BE0001032,0,0,1
DB01023,BE0000703,1,0,0
DB01026,BE0001032,0,0,1
DB01026,BE0001004,0,0,1
DB01026,BE0000703,0,0,1
DB01030,BE0001067,1,0,0
DB01030,BE0001032,1,0,0
DB01030,BE0003657,1,0,1
DB01030,BE0004752,1,0,0
DB01032,BE0003647,0,0,1
DB01032,BE0003648,0,0,1
DB01032,BE0001061,0,0,1
DB01032,BE0001188,0,0,1
DB01032,BE0003639,0,0,1
DB01032,BE0000440,0,0,1
DB01032,BE0000106,0,0,1
DB01032,BE0003640,0,0,1
DB01032,BE0000785,0,0,1
DB01032,BE0003642,0,0,1
DB01032,BE0000669,0,0,1
DB01032,BE0003644,0,0,1
DB01032,BE0001066,1,0,1
DB01032,BE0003652,0,0,1
DB01032,BE0003645,0,0,1
DB01032,BE0001069,1,0,1
DB01032,BE0003658,0,0,1
DB01032,BE0000879,0,0,1
DB01032,BE0003660,0,0,1
DB01032,BE0003646,0,0,1
DB01032,BE0004782,0,0,1
DB01032,BE0004783,0,0,1
DB01033,BE0003645,1,0,1
DB01033,BE0001188,1,0,0
DB01033,BE0003639,1,0,0
DB01033,BE0004781,1,0,0
DB01033,BE0003672,1,0,0
DB01033,BE0001204,1,0,0
DB01033,BE0004706,1,0,0
DB01035,BE0003647,0,0,1
DB01035,BE0003648,0,0,1
DB01035,BE0003650,0,0,1
DB01035,BE0000106,0,0,1
DB01035,BE0000757,0,0,1
DB01035,BE0003657,1,0,0
DB01035,BE0004752,1,0,0
DB01037,BE0001032,0,0,1
DB01039,BE0000703,1,0,0
DB01042,BE0003650,0,0,1
DB01042,BE0000222,0,0,0
DB01043,BE0003647,1,0,0
DB01043,BE0000752,0,0,0
DB01043,BE0000757,0,0,0
DB01043,BE0003657,0,0,0
DB01045,BE0001032,0,1,0
DB01045,BE0003659,1,0,1
DB01045,BE0000785,0,0,1
DB01045,BE0003646,0,0,1
DB01045,BE0001004,0,0,1
DB01045,BE0001061,0,1,0
DB01045,BE0003639,0,1,0
DB01045,BE0001042,0,0,1
DB01045,BE0003642,0,0,1
DB01045,BE0000703,0,0,1
DB01045,BE0001069,0,1,0
DB01045,BE0001066,0,0,1
DB01045,BE0003645,0,0,1
DB01050,BE0001042,1,0,0
DB01050,BE0001032,1,0,0
DB01050,BE0001188,0,0,1
DB01050,BE0000785,0,0,1
DB01050,BE0003642,0,0,1
DB01050,BE0001066,0,0,1
DB01050,BE0003645,0,0,1
DB01050,BE0000879,0,0,1
DB01051,BE0001066,0,0,1
DB01051,BE0003645,0,0,1
DB01051,BE0000879,0,0,1
DB01051,BE0001067,0,0,1
DB01051,BE0001004,0,0,1
DB01051,BE0003659,0,0,1
DB01051,BE0001042,0,0,1
DB01053,BE0000106,0,0,1
DB01053,BE0001018,1,0,1
DB01053,BE0001134,0,0,1
DB01053,BE0001066,0,0,1
DB01053,BE0003645,1,0,1
DB01053,BE0000757,0,0,1
DB01053,BE0000879,0,0,1
DB01053,BE0001042,1,0,0
DB01053,BE0003656,1,0,0
DB01053,BE0003661,1,0,0
DB01053,BE0001004,1,0,0
DB01054,BE0001032,0,0,1
DB01054,BE0000703,1,0,0
DB01059,BE0000106,0,0,1
DB01059,BE0001066,0,0,1
DB01060,BE0001018,0,0,1
DB01060,BE0001134,0,0,1
DB01060,BE0001066,0,0,1
DB01065,BE0003645,0,0,1
DB01067,BE0000703,1,0,0
DB01069,BE0001032,0,0,1
DB01069,BE0001061,0,0,1
DB01069,BE0001188,0,0,1
DB01072,BE0001032,1,1,1
DB01072,BE0000785,1,0,1
DB01072,BE0001004,0,0,1
DB01072,BE0003659,0,0,1
DB01072,BE0000703,1,0,0
DB01072,BE0001042,0,0,1
DB01073,BE0001204,1,0,0
DB01073,BE0003672,0,0,0
DB01075,BE0003647,0,0,1
DB01075,BE0000106,0,0,1
DB01076,BE0001032,1,0,1
DB01076,BE0003642,1,0,0
DB01076,BE0001004,1,0,1
DB01076,BE0001188,1,0,0
DB01076,BE0003639,1,0,0
DB01076,BE0000785,1,0,0
DB01076,BE0001042,1,0,0
DB01076,BE0003659,1,0,0
DB01076,BE0001069,1,0,0
DB01076,BE0000703,1,0,0
DB01079,BE0000749,1,0,1
DB01079,BE0001067,1,0,0
DB01079,BE0001032,1,0,0
DB01080,BE0000536,1,0,0
DB01086,BE0001032,0,0,1
DB01087,BE0001032,0,0,1
DB01088,BE0001042,1,0,0
DB01088,BE0003655,1,0,0
DB01088,BE0003661,1,0,0
DB01092,BE0003642,1,0,1
DB01092,BE0003645,0,0,1
DB01092,BE0003653,1,0,0
DB01092,BE0003659,1,0,0
DB01092,BE0003660,1,0,0
DB01092,BE0001004,1,0,1
DB01094,BE0001067,0,0,1
DB01095,BE0001004,1,0,1
DB01095,BE0003659,1,0,0
DB01095,BE0001042,0,0,0
DB01095,BE0001018,1,0,1
DB01095,BE0001069,1,0,0
DB01097,BE0001067,1,0,0
DB01098,BE0001188,1,0,0
DB01098,BE0003642,0,0,0
DB01098,BE0001004,1,0,1
DB01098,BE0003659,0,0,0
DB01098,BE0001042,0,0,0
DB01098,BE0000030,0,0,0
DB01098,BE0000703,1,0,0
DB01098,BE0001067,1,0,0
DB01098,BE0001069,1,0,0
DB01098,BE0003645,1,0,1
DB01098,BE0003644,0,0,0
DB01100,BE0001032,0,0,1
DB01103,BE0003647,0,0,1
DB01103,BE0001032,0,0,1
DB01104,BE0001032,0,0,1
DB01110,BE0001032,0,0,1
DB01112,BE0001018,0,0,1
DB01112,BE0001134,0,0,1
DB01114,BE0003647,0,0,1
DB01114,BE0003648,0,0,1
DB01115,BE0001061,0,1,0
DB01115,BE0001032,1,1,0
DB01115,BE0001069,0,1,0
DB01115,BE0001004,0,0,1
DB01115,BE0000703,0,0,1
DB01117,BE0001032,0,0,1
DB01118,BE0001032,0,1,1
DB01118,BE0000703,1,0,1
DB01118,BE0003647,0,0,1
DB01124,BE0001018,0,0,1
DB01124,BE0003642,0,0,1
DB01124,BE0001066,0,0,1
DB01124,BE0001134,0,0,1
DB01124,BE0001042,1,0,0
DB01126,BE0009676,0,0,0
DB01126,BE0009675,0,0,0
DB01128,BE0001032,0,0,1
DB01129,BE0001067,0,0,1
DB01132,BE0003659,0,0,1
DB01132,BE0001004,0,0,1
DB01136,BE0001032,0,0,1
DB01137,BE0001032,1,0,1
DB01137,BE0003657,1,0,1
DB01137,BE0004752,0,0,1
DB01137,BE0003648,0,0,1
DB01137,BE0003647,0,0,1
DB01137,BE0000757,0,0,1
DB01137,BE0003642,1,0,0
DB01137,BE0003653,0,0,1
DB01138,BE0001061,0,0,1
DB01138,BE0001188,0,0,1
DB01138,BE0003639,0,0,1
DB01138,BE0003640,0,0,1
DB01138,BE0000785,0,0,1
DB01138,BE0001069,1,0,1
DB01138,BE0000703,1,0,0
DB01140,BE0001018,1,0,1
DB01140,BE0000106,0,0,1
DB01140,BE0001066,0,0,1
DB01140,BE0001134,0,0,1
DB01140,BE0003645,0,0,1
DB01142,BE0001032,1,0,0
DB01147,BE0003645,1,0,1
DB01147,BE0001018,0,0,1
DB01147,BE0001134,0,0,1
DB01149,BE0001032,0,1,1
DB01149,BE0003659,0,0,1
DB01149,BE0001042,0,0,1
DB01149,BE0000703,1,0,0
DB01151,BE0001032,0,0,1
DB01151,BE0003648,0,0,1
DB01151,BE0003650,0,0,1
DB01151,BE0003647,0,0,1
DB01151,BE0000106,0,0,1
DB01151,BE0000757,0,0,1
DB01156,BE0003647,0,0,1
DB01157,BE0004711,1,0,0
DB01160,BE0003647,0,0,0
DB01160,BE0001066,0,0,0
DB01160,BE0003646,0,0,0
DB01160,BE0003645,0,0,0
DB01160,BE0000879,0,0,0
DB01160,BE0003655,0,0,0
DB01160,BE0003661,0,0,0
DB01162,BE0001032,0,0,1
DB01165,BE0000106,0,0,1
DB01165,BE0000785,0,0,1
DB01165,BE0001066,0,0,1
DB01165,BE0001069,0,0,1
DB01165,BE0000757,0,0,1
DB01165,BE0000703,1,0,0
DB01167,BE0001032,0,0,1
DB01167,BE0001042,0,0,1
DB01169,BE0001069,0,1,0
DB01169,BE0001032,0,0,1
DB01174,BE0001032,1,1,0
DB01174,BE0001061,0,1,0
DB01174,BE0000703,0,1,0
DB01174,BE0000785,0,1,0
DB01174,BE0003655,0,1,0
DB01174,BE0001069,0,1,0
DB01175,BE0001032,1,0,0
DB01177,BE0000785,0,0,1
DB01182,BE0001032,0,0,1
DB01183,BE0003642,0,0,1
DB01183,BE0001032,1,0,0
DB01184,BE0001032,1,0,0
DB01190,BE0001032,1,0,0
DB01193,BE0001032,1,0,0
DB01195,BE0001032,1,0,0
DB01195,BE0003657,1,0,1
DB01196,BE0001032,0,0,1
DB01197,BE0001032,0,0,1
DB01197,BE0001018,0,0,1
DB01197,BE0001066,1,0,1
DB01199,BE0003648,1,0,0
DB01199,BE0003647,0,0,0
DB01200,BE0001032,1,0,1
DB01202,BE0001032,1,0,0
DB01203,BE0001032,1,0,0
DB01203,BE0009712,1,0,0
DB01203,BE0004865,1,0,0
DB01203,BE0003657,1,0,0
DB01203,BE0004752,1,0,0
DB01204,BE0001032,1,1,1
DB01204,BE0000785,1,0,1
DB01204,BE0001067,1,0,0
DB01208,BE0000106,0,0,1
DB01208,BE0001069,0,0,1
DB01208,BE0001032,1,0,0
DB01211,BE0003646,0,0,1
DB01211,BE0001032,1,0,1
DB01211,BE0000703,1,0,0
DB01211,BE0001004,0,0,1
DB01211,BE0003659,0,0,1
DB01212,BE0001018,0,0,1
DB01212,BE0001134,0,0,1
DB01212,BE0001066,0,0,1
DB01212,BE0003645,0,0,1
DB01212,BE0000879,0,0,1
DB01212,BE0001032,0,0,1
DB01216,BE0009674,0,0,0
DB01217,BE0001032,1,0,0
DB01222,BE0000703,1,0,0
DB01222,BE0001032,1,0,0
DB01222,BE0003642,1,0,0
DB01222,BE0003645,1,0,0
DB01224,BE0001032,1,0,0
DB01229,BE0000703,1,0,1
DB01229,BE0001032,1,0,1
DB01229,BE0000785,0,0,1
DB01229,BE0003651,1,0,1
DB01229,BE0003659,1,0,0
DB01229,BE0001069,1,0,0
DB01232,BE0001032,1,1,1
DB01232,BE0003648,0,0,1
DB01232,BE0003642,0,0,1
DB01232,BE0001067,0,0,1
DB01232,BE0001004,0,0,1
DB01232,BE0000785,1,0,0
DB01232,BE0001069,1,0,0
DB01232,BE0001042,0,0,1
DB01232,BE0000703,1,0,0
DB01233,BE0001032,1,0,0
DB01234,BE0001032,1,1,1
DB01234,BE0003645,1,0,0
DB01234,BE0000703,0,1,0
DB01234,BE0001069,0,1,0
DB01234,BE0001067,0,0,1
DB01234,BE0003642,0,0,1
DB01235,BE0001018,0,0,1
DB01235,BE0003654,0,0,1
DB01235,BE0000222,0,0,0
DB01235,BE0000789,0,0,0
DB01237,BE0001066,0,0,0
DB01239,BE0001032,0,0,1
DB01242,BE0001032,0,0,1
DB01244,BE0001032,0,0,1
DB01248,BE0001032,1,0,0
DB01248,BE0003651,1,0,0
