drugbank_id,partner_id,inhibitor,antagonist,agonist
DB03222,BE0001782,0,0,0
DB03223,BE0004281,0,0,0
DB03224,BE0001805,0,0,0
DB03225,BE0004141,0,0,0
DB03226,BE0000465,0,0,0
DB03226,BE0001076,0,0,0
DB03227,BE0001241,0,0,0
DB03227,BE0001809,0,0,0
DB03227,BE0001832,0,0,0
DB03227,BE0002622,0,0,0
DB03228,BE0001616,0,0,0
DB03229,BE0001833,0,0,0
DB03230,BE0001916,0,0,0
DB03231,BE0001289,0,0,0
DB03232,BE0001599,0,0,0
DB03233,BE0001221,0,0,0
DB03234,BE0001553,0,0,0
DB03235,BE0001496,0,0,0
DB03237,BE0002036,0,0,0
DB03238,BE0001248,0,0,0
DB03240,BE0000829,0,0,0
DB03241,BE0004793,0,0,0
DB03242,BE0001477,0,0,0
DB03243,BE0001739,0,0,0
DB03245,BE0001921,0,0,0
DB03246,BE0001678,0,0,0
DB03247,BE0000595,0,0,0
DB03247,BE0003766,0,0,0
DB03247,BE0000181,0,0,0
DB03247,BE0000370,0,0,0
DB03247,BE0000621,0,0,0
DB03247,BE0000067,0,0,0
DB03247,BE0001525,0,0,0
DB03247,BE0000960,0,0,0
DB03247,BE0000382,0,0,0
DB03247,BE0001616,0,0,0
DB03247,BE0001922,0,0,0
DB03247,BE0001961,0,0,0
DB03247,BE0002008,0,0,0
DB03247,BE0002066,0,0,0
DB03247,BE0002499,0,0,0
DB03247,BE0003018,0,0,0
DB03247,BE0003019,0,0,0
DB03247,BE0002577,0,0,0
DB03247,BE0003020,0,0,0
DB03247,BE0003021,0,0,0
DB03247,BE0003022,0,0,0
DB03247,BE0003024,0,0,0
DB03247,BE0003026,0,0,0
DB03247,BE0003027,0,0,0
DB03247,BE0003028,0,0,0
DB03247,BE0003029,0,0,0
DB03247,BE0003030,0,0,0
DB03247,BE0004105,0,0,0
DB03247,BE0003031,0,0,0
DB03247,BE0002576,0,0,0
DB03247,BE0003032,0,0,0
DB03247,BE0003033,0,0,0
DB03247,BE0003034,0,0,0
DB03247,BE0003035,0,0,0
DB03247,BE0002629,0,0,0
DB03247,BE0004614,0,0,0
DB03247,BE0003036,0,0,0
DB03247,BE0004577,0,0,0
DB03247,BE0003038,0,0,0
DB03247,BE0003039,0,0,0
DB03247,BE0003040,0,0,0
DB03247,BE0002364,0,0,0
DB03247,BE0003043,0,0,0
DB03247,BE0002996,0,0,0
DB03247,BE0002849,0,0,0
DB03248,BE0001253,0,0,0
DB03250,BE0000916,0,0,0
DB03251,BE0001739,0,0,0
DB03252,BE0001806,0,0,0
DB03252,BE0001844,0,0,0
DB03253,BE0000854,0,0,0
DB03254,BE0002707,0,0,0
DB03255,BE0000530,0,0,0
DB03255,BE0003783,0,0,0
DB03256,BE0001753,0,0,0
DB03256,BE0001692,0,0,0
DB03256,BE0001788,0,0,0
DB03256,BE0000822,0,0,0
DB03256,BE0002961,0,0,0
DB03257,BE0001667,0,0,0
DB03258,BE0001442,0,0,0
DB03258,BE0001489,0,0,0
DB03258,BE0001665,0,0,0
DB03258,BE0001782,0,0,0
DB03259,BE0001308,0,0,0
DB03262,BE0000322,0,0,0
DB03264,BE0001723,0,0,0
DB03264,BE0003045,0,0,0
DB03267,BE0000906,0,0,0
DB03268,BE0000838,0,0,0
DB03270,BE0000322,0,0,0
DB03273,BE0001684,0,0,0
DB03274,BE0001438,0,0,0
DB03276,BE0000917,0,0,0
DB03277,BE0004457,0,0,0
DB03277,BE0003046,0,0,0
DB03278,BE0001741,0,0,0
DB03279,BE0000144,0,0,0
DB03280,BE0001218,0,0,0
DB03280,BE0001221,0,0,0
DB03280,BE0001932,0,0,0
DB03280,BE0001929,0,0,0
DB03283,BE0000426,0,0,0
DB03286,BE0000916,0,0,0
DB03289,BE0001321,0,0,0
DB03290,BE0001397,0,0,0
DB03292,BE0004590,0,0,0
DB03294,BE0000322,0,0,0
DB03297,BE0001038,0,0,0
DB03297,BE0001377,0,0,0
DB03297,BE0001917,0,0,0
DB03297,BE0004453,0,0,0
DB03297,BE0002128,0,0,0
DB03297,BE0003048,0,0,0
DB03298,BE0000838,0,0,0
DB03299,BE0002494,0,0,0
DB03300,BE0003049,0,0,0
DB03301,BE0001248,0,0,0
DB03304,BE0001405,0,0,0
DB03305,BE0000263,0,0,0
DB03306,BE0000838,0,0,0
DB03307,BE0001072,0,0,0
DB03308,BE0001346,0,0,0
DB03309,BE0001264,0,0,0
DB03309,BE0001802,0,0,0
DB03309,BE0004484,0,0,0
DB03309,BE0001919,0,0,0
DB03309,BE0003050,0,0,0
DB03310,BE0009997,0,0,0
DB03310,BE0002282,0,0,0
DB03310,BE0010006,0,0,0
DB03310,BE0001189,0,0,0
DB03310,BE0000648,0,0,0
DB03311,BE0000623,0,0,0
DB03312,BE0004639,0,0,0
DB03312,BE0009350,1,0,0
DB03312,BE0009977,0,0,0
DB03313,BE0004335,1,0,0
DB03313,BE0004290,1,0,0
DB03313,BE0003624,1,0,0
DB03313,BE0004644,1,0,0
DB03313,BE0004643,1,0,0
DB03314,BE0003844,0,0,0
DB03314,BE0000807,0,0,0
DB03315,BE0001634,0,0,0
DB03316,BE0001397,0,0,0
DB03316,BE0000999,0,0,0
DB03316,BE0004452,0,0,0
DB03316,BE0004506,0,0,0
DB03317,BE0001718,0,0,0
DB03317,BE0001749,0,0,0
DB03317,BE0001727,0,0,0
DB03317,BE0001870,0,0,0
DB03317,BE0001802,0,0,0
DB03317,BE0001770,0,0,0
DB03317,BE0001009,0,0,0
DB03317,BE0002028,0,0,0
DB03317,BE0002913,0,0,0
DB03317,BE0003051,0,0,0
DB03317,BE0003052,0,0,0
DB03317,BE0003053,0,0,0
DB03317,BE0003054,0,0,0
DB03317,BE0002564,0,0,0
DB03317,BE0002793,0,0,0
DB03317,BE0003057,0,0,0
DB03317,BE0003058,0,0,0
DB03317,BE0002916,0,0,0
DB03319,BE0000829,0,0,0
DB03320,BE0002838,0,0,0
DB03321,BE0001667,0,0,0
DB03323,BE0004457,0,0,0
DB03323,BE0001847,0,0,0
DB03323,BE0001639,0,0,0
DB03323,BE0001698,0,0,0
DB03323,BE0001996,0,0,0
DB03323,BE0002540,0,0,0
DB03323,BE0003046,0,0,0
DB03323,BE0002951,0,0,0
DB03325,BE0002031,0,0,0
DB03326,BE0003317,0,0,0
DB03327,BE0001344,0,0,0
DB03328,BE0002204,0,0,0
DB03329,BE0000939,0,0,0
DB03330,BE0000962,0,0,0
DB03331,BE0000720,0,0,0
DB03332,BE0000263,0,0,0
DB03333,BE0000322,0,0,0
DB03335,BE0001234,0,0,0
DB03336,BE0002089,0,0,0
DB03337,BE0001739,0,0,0
DB03338,BE0000695,0,0,0
DB03338,BE0001007,0,0,0
DB03340,BE0001606,0,0,0
DB03341,BE0004584,0,0,0
DB03342,BE0001930,0,0,0
DB03343,BE0002001,0,0,0
DB03344,BE0004433,0,0,0
DB03345,BE0001248,0,0,0
DB03345,BE0000962,0,0,0
DB03345,BE0000181,0,0,0
DB03345,BE0001552,0,0,0
DB03345,BE0000952,0,0,0
DB03345,BE0002066,0,0,0
DB03345,BE0004493,0,0,0
DB03345,BE0003059,0,0,0
DB03345,BE0004637,0,0,0
DB03346,BE0000951,0,0,0
DB03347,BE0004036,0,0,0
DB03347,BE0003380,0,0,0
DB03347,BE0001535,0,0,0
DB03348,BE0000426,0,0,0
DB03349,BE0000487,0,0,0
DB03349,BE0001473,0,0,0
DB03350,BE0001931,0,0,0
DB03350,BE0001922,0,0,0
DB03351,BE0000330,0,0,0
DB03352,BE0001321,0,0,0
DB03352,BE0001876,0,0,0
DB03352,BE0002377,0,0,0
DB03354,BE0000916,0,0,0
DB03355,BE0001579,0,0,0
DB03355,BE0001923,0,0,0
DB03357,BE0001498,0,0,0
DB03358,BE0001402,0,0,0
DB03359,BE0000426,0,0,0
DB03360,BE0002848,0,0,0
DB03361,BE0001531,0,0,0
DB03363,BE0001986,0,0,0
DB03365,BE0001072,0,0,0
DB03366,BE0001301,0,0,0
DB03366,BE0001229,0,0,0
DB03366,BE0004467,0,0,0
DB03366,BE0000005,0,0,0
DB03366,BE0004477,0,0,0
DB03366,BE0001277,0,0,0
DB03366,BE0001417,0,0,0
DB03366,BE0001334,0,0,0
DB03366,BE0001680,0,0,0
DB03366,BE0002652,0,0,0
DB03366,BE0001948,0,0,0
DB03366,BE0001604,0,0,0
DB03366,BE0001009,0,0,0
DB03366,BE0001588,0,0,0
DB03366,BE0001751,0,0,0
DB03366,BE0002014,0,0,0
DB03366,BE0002755,0,0,0
DB03366,BE0003060,0,0,0
DB03366,BE0004532,0,0,0
DB03366,BE0004447,0,0,0
DB03366,BE0003061,0,0,0
DB03366,BE0002766,0,0,0
DB03366,BE0002903,0,0,0
DB03366,BE0003062,0,0,0
DB03366,BE0003063,0,0,0
DB03366,BE0003064,0,0,0
DB03367,BE0001198,0,0,0
DB03368,BE0001116,0,0,0
DB03369,BE0001638,0,0,0
DB03370,BE0002214,0,0,0
DB03371,BE0002706,0,0,0
DB03372,BE0001029,0,0,0
DB03373,BE0001739,0,0,0
DB03374,BE0003762,0,0,0
DB03374,BE0003761,0,0,0
DB03374,BE0001739,0,0,0
DB03374,BE0004372,0,0,0
DB03374,BE0004373,0,0,0
DB03376,BE0000188,0,0,0
DB03379,BE0003844,0,0,0
DB03380,BE0003476,0,0,0
DB03380,BE0004370,0,0,0
DB03381,BE0001200,0,0,0
DB03381,BE0004476,0,0,0
DB03382,BE0001513,0,0,0
DB03382,BE0002148,0,0,0
DB03382,BE0003065,0,0,0
DB03382,BE0003067,0,0,0
DB03382,BE0002390,0,0,0
DB03382,BE0002597,0,0,0
DB03383,BE0000916,0,0,0
DB03384,BE0001826,0,0,0
DB03385,BE0000322,0,0,0
DB03385,BE0004467,0,0,0
DB03385,BE0003626,0,0,0
DB03389,BE0001329,0,0,0
DB03389,BE0001416,0,0,0
DB03389,BE0001339,0,0,0
DB03389,BE0001847,0,0,0
DB03389,BE0002844,0,0,0
DB03389,BE0003068,0,0,0
DB03389,BE0002739,0,0,0
DB03389,BE0002766,0,0,0
DB03389,BE0003071,0,0,0
DB03389,BE0003073,0,0,0
DB03389,BE0004338,0,0,0
DB03389,BE0002828,0,0,0
DB03390,BE0001102,0,0,0
DB03392,BE0000916,0,0,0
DB03393,BE0001014,0,0,0
DB03394,BE0003074,0,0,0
DB03395,BE0000270,1,0,0
DB03396,BE0001534,0,0,0
DB03397,BE0001429,0,0,0
DB03397,BE0001252,0,0,0
DB03397,BE0001521,0,0,0
DB03397,BE0001901,0,0,0
DB03397,BE0004629,0,0,0
DB03397,BE0004519,0,0,0
DB03397,BE0002025,0,0,0
DB03397,BE0003075,0,0,0
DB03399,BE0004467,0,0,0
DB03400,BE0001389,0,0,0
DB03401,BE0002654,0,0,0
DB03401,BE0004452,0,0,0
DB03401,BE0004490,0,0,0
DB03401,BE0004516,0,0,0
DB03401,BE0004593,0,0,0
DB03401,BE0004522,0,0,0
DB03401,BE0001627,0,0,0
DB03403,BE0001480,0,0,0
DB03403,BE0001522,0,0,0
DB03403,BE0001303,0,0,0
DB03403,BE0001748,0,0,0
DB03403,BE0000637,0,0,0
DB03403,BE0001617,0,0,0
DB03403,BE0001600,0,0,0
DB03403,BE0002020,0,0,0
DB03403,BE0002073,0,0,0
DB03405,BE0003417,0,0,0
DB03408,BE0000185,0,0,0
DB03411,BE0001576,0,0,0
DB03412,BE0001532,0,0,0
DB03413,BE0001205,0,0,0
DB03413,BE0001364,0,0,0
DB03413,BE0001318,0,0,0
DB03413,BE0003078,0,0,0
DB03413,BE0003079,0,0,0
DB03414,BE0003505,0,0,0
DB03415,BE0001745,0,0,0
DB03416,BE0001327,0,0,0
DB03417,BE0001739,0,0,0
DB03419,BE0000960,0,0,0
DB03419,BE0004582,0,0,0
DB03419,BE0001925,0,0,0
DB03419,BE0002034,0,0,0
DB03419,BE0003080,0,0,0
DB03419,BE0003081,0,0,0
DB03420,BE0001667,0,0,0
DB03421,BE0001477,0,0,0
DB03423,BE0001915,0,0,0
DB03424,BE0001680,0,0,0
DB03425,BE0000826,0,0,0
DB03428,BE0001072,1,0,0
DB03428,BE0000890,1,0,0
DB03428,BE0001082,0,0,0
DB03429,BE0000599,0,0,0
DB03430,BE0004111,0,0,0
DB03433,BE0001652,0,0,0
DB03434,BE0001547,0,0,0
DB03434,BE0001920,0,0,0
DB03434,BE0001926,0,0,0
DB03435,BE0001428,0,0,0
DB03435,BE0000214,0,0,0
DB03435,BE0001419,0,0,0
DB03435,BE0001400,0,0,0
DB03435,BE0001242,0,0,0
DB03435,BE0001334,0,0,0
DB03435,BE0004629,0,0,0
DB03435,BE0004501,0,0,0
DB03435,BE0001933,0,0,0
DB03435,BE0000637,0,0,0
DB03435,BE0001934,0,0,0
DB03435,BE0001901,0,0,0
DB03435,BE0001872,0,0,0
DB03435,BE0002617,0,0,0
DB03435,BE0004498,0,0,0
DB03435,BE0010169,0,0,0
DB03436,BE0001379,0,1,0
DB03437,BE0001358,0,0,0
DB03439,BE0001671,0,0,0
DB03439,BE0002639,0,0,0
DB03440,BE0001563,0,0,0
DB03441,BE0003753,0,0,0
DB03442,BE0001240,0,0,0
DB03443,BE0001739,0,0,0
DB03444,BE0001065,0,0,0
DB03445,BE0002015,0,0,0
DB03446,BE0001477,0,0,0
DB03447,BE0003317,0,0,0
DB03448,BE0003317,0,0,0
DB03448,BE0001924,0,0,0
DB03449,BE0000005,0,0,0
DB03449,BE0000067,0,0,0
DB03450,BE0001755,0,0,0
DB03451,BE0000779,0,0,0
DB03452,BE0001914,0,0,0
DB03453,BE0001029,0,0,0
DB03454,BE0001308,0,0,0
DB03455,BE0001029,0,0,0
DB03456,BE0003417,0,0,0
DB03459,BE0001928,0,0,0
DB03459,BE0002227,0,0,0
DB03461,BE0001249,0,0,0
DB03461,BE0000747,0,0,0
DB03461,BE0001439,0,0,0
DB03461,BE0000622,0,0,0
DB03461,BE0000194,0,0,0
DB03461,BE0000008,0,0,0
DB03461,BE0000329,0,0,0
DB03461,BE0000909,0,0,0
DB03461,BE0001467,0,0,0
DB03461,BE0000869,0,0,0
DB03461,BE0001251,0,0,0
DB03461,BE0000126,0,0,0
DB03461,BE0000067,0,0,0
DB03461,BE0001089,0,0,0
DB03461,BE0000330,0,0,0
DB03461,BE0001296,0,0,0
DB03461,BE0000617,0,0,0
DB03461,BE0000592,0,0,0
DB03461,BE0000595,0,0,0
DB03461,BE0001239,0,0,0
DB03461,BE0001185,0,0,0
DB03461,BE0000574,0,0,0
DB03461,BE0000400,0,0,0
DB03461,BE0002364,0,0,0
DB03461,BE0001927,0,0,0
DB03461,BE0001892,0,0,0
DB03461,BE0001903,0,0,0
DB03461,BE0001681,0,0,0
DB03461,BE0001961,0,0,0
DB03461,BE0000604,0,0,0
DB03461,BE0002010,0,0,0
DB03461,BE0002072,0,0,0
DB03461,BE0002069,0,0,0
DB03461,BE0003011,0,0,0
DB03461,BE0000589,0,0,0
DB03461,BE0003118,0,0,0
DB03461,BE0002691,0,0,0
DB03461,BE0000578,0,0,0
DB03461,BE0004352,0,0,0
DB03461,BE0002651,0,0,0
DB03461,BE0003119,0,0,0
DB03461,BE0003122,0,0,0
DB03461,BE0002962,0,0,0
DB03461,BE0003123,0,0,0
DB03461,BE0004480,0,0,0
DB03461,BE0002988,0,0,0
DB03461,BE0002618,0,0,0
DB03461,BE0002574,0,0,0
DB03461,BE0002717,0,0,0
DB03461,BE0003795,0,0,0
DB03461,BE0002963,0,0,0
DB03461,BE0004353,0,0,0
DB03461,BE0003126,0,0,0
DB03461,BE0003983,0,0,0
DB03462,BE0001969,0,0,0
DB03462,BE0001995,0,0,0
DB03464,BE0002027,0,0,0
DB03466,BE0000144,0,0,0
DB03467,BE0004096,0,0,0
DB03467,BE0000123,0,0,0
DB03467,BE0000126,0,1,0
DB03467,BE0001111,0,0,0
DB03467,BE0009091,0,0,0
DB03467,BE0000685,0,0,0
DB03467,BE0002090,1,0,0
DB03467,BE0000792,0,0,0
DB03468,BE0000865,0,0,0
DB03469,BE0001718,0,0,0
DB03469,BE0001802,0,0,0
DB03470,BE0001551,0,0,0
DB03471,BE0001640,0,0,0
DB03472,BE0002015,0,0,0
DB03472,BE0002029,0,0,0
DB03473,BE0002514,0,0,0
DB03475,BE0001930,0,0,0
DB03476,BE0000895,0,0,0
DB03477,BE0000262,0,0,0
DB03478,BE0003362,0,0,0
DB03479,BE0000916,0,0,0
DB03480,BE0000382,0,0,0
DB03481,BE0001722,0,0,0
DB03482,BE0001543,0,0,0
DB03483,BE0000623,0,0,0
DB03484,BE0004149,0,0,0
DB03485,BE0000994,0,0,0
DB03485,BE0001678,0,0,0
DB03486,BE0001746,0,0,0
DB03487,BE0003751,0,0,0
DB03487,BE0002023,0,0,0
DB03488,BE0001334,0,0,0
DB03490,BE0001072,0,0,0
DB03491,BE0003106,0,0,0
DB03492,BE0001337,0,0,0
DB03493,BE0001402,0,0,0
DB03495,BE0002639,0,0,0
DB03496,BE0002150,0,0,0
DB03496,BE0000916,0,0,0
DB03496,BE0001913,0,0,0
DB03496,BE0000890,0,0,0
DB03496,BE0002207,0,0,0
DB03496,BE0001082,0,0,0
DB03496,BE0002212,0,0,0
DB03496,BE0000767,0,0,0
DB03496,BE0002216,0,0,0
DB03496,BE0002224,0,0,0
DB03496,BE0001072,1,0,0
DB03498,BE0001896,0,0,0
DB03499,BE0000148,0,0,0
DB03499,BE0004459,0,0,0
DB03499,BE0001588,0,0,0
DB03499,BE0001914,0,0,0
DB03499,BE0001750,0,0,0
DB03499,BE0002562,0,0,0
DB03500,BE0001503,0,0,0
DB03501,BE0000214,0,0,0
DB03501,BE0001521,0,0,0
DB03501,BE0000259,0,0,0
DB03501,BE0010169,0,0,0
DB03502,BE0001681,0,0,0
DB03503,BE0001667,0,0,0
DB03504,BE0001120,0,0,0
DB03505,BE0001405,0,0,0
DB03506,BE0000115,0,0,0
DB03507,BE0001139,0,0,0
DB03509,BE0001717,0,0,0
DB03510,BE0002231,0,0,0
DB03510,BE0002700,0,0,0
DB03512,BE0003317,0,0,0
DB03515,BE0001236,0,0,0
DB03515,BE0001607,0,0,0
DB03516,BE0003539,0,0,0
DB03516,BE0002204,1,0,0
DB03516,BE0000960,0,0,0
DB03517,BE0001301,0,0,0
DB03518,BE0001856,0,0,0
DB03522,BE0001613,0,0,0
DB03523,BE0000382,0,0,0
DB03524,BE0001496,0,0,0
DB03525,BE0000838,0,0,0
DB03526,BE0000322,0,0,0
DB03528,BE0002011,0,0,0
DB03530,BE0001358,0,0,0
DB03530,BE0001655,0,0,0
DB03531,BE0004141,0,0,0
DB03532,BE0001813,0,0,0
DB03534,BE0002006,0,0,0
DB03535,BE0002148,0,0,0
DB03536,BE0001504,0,0,0
DB03539,BE0001058,0,0,0
DB03540,BE0001246,0,0,0
DB03541,BE0000220,0,0,0
DB03541,BE0000324,0,0,0
DB03541,BE0003983,0,0,0
DB03541,BE0001501,0,0,0
DB03541,BE0001438,0,0,0
DB03541,BE0003128,0,0,0
DB03542,BE0001152,0,0,0
DB03543,BE0001549,0,0,0
DB03543,BE0001558,0,0,0
DB03544,BE0001803,0,0,0
DB03544,BE0002076,0,0,0
DB03546,BE0000882,0,0,0
DB03548,BE0001326,0,0,0
DB03551,BE0000250,0,0,0
DB03551,BE0001576,0,0,0
DB03552,BE0000614,0,0,0
DB03553,BE0001217,0,0,0
DB03553,BE0002016,0,0,0
DB03553,BE0003129,0,0,0
DB03554,BE0000960,0,0,0
DB03555,BE0001739,0,0,0
DB03556,BE0003074,0,0,0
DB03557,BE0000623,0,0,0
DB03558,BE0001438,0,0,0
DB03559,BE0000465,0,0,0
DB03559,BE0000360,0,0,0
DB03562,BE0001980,0,0,0
DB03564,BE0001225,0,0,0
DB03565,BE0003997,0,0,0
DB03566,BE0000172,0,0,0
DB03566,BE0000694,0,0,0
DB03566,BE0001979,0,0,0
DB03566,BE0001953,0,0,0
DB03566,BE0002032,0,0,0
DB03568,BE0002180,0,0,0
DB03568,BE0002742,0,0,0
DB03569,BE0001416,0,0,0
DB03570,BE0001337,0,0,0
DB03570,BE0001562,0,0,0
DB03570,BE0004567,0,0,0
DB03571,BE0001289,0,0,0
DB03572,BE0002214,0,0,0
DB03573,BE0001504,0,0,0
DB03574,BE0001326,0,0,0
DB03575,BE0000641,0,1,0
DB03575,BE0000156,0,0,0
DB03577,BE0001102,0,0,0
DB03581,BE0001423,0,0,0
DB03581,BE0001199,0,0,0
DB03582,BE0001871,0,0,0
DB03583,BE0001072,0,0,0
DB03584,BE0001539,0,0,0
DB03584,BE0001219,0,0,0
DB03584,BE0001335,0,0,0
DB03584,BE0002490,0,0,0
DB03585,BE0003768,0,0,0
DB03586,BE0001920,0,0,0
DB03587,BE0003997,0,0,0
DB03588,BE0000939,0,0,0
DB03589,BE0000148,0,0,0
DB03590,BE0001538,0,0,0
DB03590,BE0001593,0,0,0
DB03591,BE0000838,0,0,0
DB03592,BE0001974,0,0,0
DB03592,BE0003133,0,0,0
DB03593,BE0001215,0,0,0
DB03594,BE0000322,0,0,0
DB03595,BE0001739,0,0,0
DB03596,BE0000322,0,0,0
DB03597,BE0000182,0,0,0
DB03597,BE0000812,0,0,0
DB03597,BE0003134,0,0,0
DB03598,BE0000322,0,0,0
DB03600,BE0002397,0,0,0
DB03600,BE0004038,0,0,0
DB03600,BE0001854,0,0,0
DB03600,BE0004039,0,0,0
DB03600,BE0004040,0,0,0
DB03600,BE0000215,0,0,0
DB03600,BE0000801,0,0,0
DB03602,BE0000962,0,0,0
DB03602,BE0002281,0,0,0
DB03603,BE0002036,0,0,0
DB03604,BE0000315,0,0,0
DB03606,BE0000487,1,0,0
DB03606,BE0001287,0,0,0
DB03607,BE0001397,0,0,0
DB03608,BE0003959,0,0,0
DB03608,BE0001739,0,0,0
DB03608,BE0000351,0,0,0
DB03608,BE0000907,0,0,0
DB03609,BE0000250,0,0,0
DB03611,BE0000407,0,0,0
DB03612,BE0000377,0,0,0
DB03613,BE0002575,0,0,0
DB03614,BE0000734,0,0,0
DB03615,BE0002467,0,0,0
DB03615,BE0000279,0,0,0
DB03615,BE0002566,0,0,0
DB03616,BE0002101,0,0,0
DB03619,BE0001236,0,0,0
DB03619,BE0002929,0,0,0
DB03619,BE0004053,0,0,0
DB03619,BE0001392,0,0,0
DB03619,BE0004054,0,0,0
DB03619,BE0001817,0,0,0
DB03619,BE0004055,0,0,0
DB03619,BE0004056,0,0,0
DB03619,BE0001777,0,0,0
DB03619,BE0000814,0,0,0
DB03619,BE0005788,0,0,0
DB03619,BE0010006,1,0,0
DB03621,BE0000695,0,0,0
DB03622,BE0001182,0,0,0
DB03623,BE0001097,0,0,0
DB03624,BE0001271,0,0,0
DB03626,BE0001184,0,0,0
DB03627,BE0001246,0,0,0
DB03628,BE0000838,0,0,0
DB03629,BE0001217,0,0,0
DB03631,BE0001222,0,0,0
DB03632,BE0001058,0,0,0
DB03632,BE0003135,0,0,0
DB03633,BE0001432,0,0,0
DB03633,BE0003997,0,0,0
DB03635,BE0000946,0,0,0
DB03635,BE0003136,0,0,0
DB03636,BE0001182,0,0,0
DB03637,BE0001583,0,0,0
DB03639,BE0001149,1,0,0
DB03640,BE0001568,0,0,0
DB03641,BE0003137,0,0,0
DB03642,BE0003417,0,0,0
DB03643,BE0001739,0,0,0
DB03643,BE0002128,0,0,0
DB03644,BE0001548,0,0,0
DB03645,BE0004460,0,0,0
DB03649,BE0001575,0,0,0
DB03650,BE0001277,0,0,0
DB03651,BE0002499,0,0,0
DB03652,BE0002671,0,0,0
DB03652,BE0002672,0,0,0
DB03654,BE0001977,0,0,0
DB03654,BE0001233,0,0,0
DB03657,BE0000916,0,0,0
DB03658,BE0001358,0,0,0
DB03659,BE0004793,0,0,0
DB03660,BE0000854,0,0,0
DB03660,BE0001248,0,0,0
DB03660,BE0001936,0,0,0
DB03661,BE0000558,0,0,0
DB03661,BE0000623,0,0,0
DB03661,BE0001497,0,0,0
DB03661,BE0001970,0,0,0
DB03661,BE0001705,0,0,0
DB03661,BE0003138,0,0,0
DB03661,BE0002135,0,0,0
DB03661,BE0003140,0,0,0
DB03661,BE0003141,0,0,0
DB03661,BE0003142,0,0,0
DB03661,BE0003144,0,0,0
DB03662,BE0001217,0,0,0
DB03663,BE0001072,0,0,0
DB03664,BE0000637,0,0,0
DB03666,BE0001221,0,0,0
DB03666,BE0001218,0,0,0
DB03667,BE0000017,0,0,0
DB03668,BE0001677,0,0,0
DB03669,BE0001248,0,0,0
DB03670,BE0000623,0,0,0
DB03672,BE0002180,0,0,0
DB03673,BE0000753,0,0,0
DB03677,BE0000950,0,0,0
DB03679,BE0001870,0,0,0
DB03680,BE0000148,0,0,0
DB03680,BE0000328,0,0,0
DB03683,BE0000058,0,0,0
DB03685,BE0004582,0,0,0
DB03685,BE0001419,0,0,0
DB03685,BE0001501,0,0,0
DB03685,BE0004501,0,0,0
DB03685,BE0004434,0,0,0
DB03685,BE0001973,0,0,0
DB03685,BE0000259,0,0,0
DB03685,BE0001938,0,0,0
DB03685,BE0001956,0,0,0
DB03685,BE0001634,0,0,0
DB03685,BE0001963,0,0,0
DB03685,BE0001788,0,0,0
DB03685,BE0002034,0,0,0
DB03686,BE0000814,0,0,0
DB03687,BE0001303,0,0,0
DB03687,BE0001574,0,0,0
DB03687,BE0001661,0,0,0
DB03688,BE0001630,0,0,0
DB03690,BE0001505,0,0,0
DB03691,BE0001504,0,0,0
DB03692,BE0002041,0,0,0
DB03693,BE0003334,0,0,0
DB03695,BE0000330,0,0,0
DB03696,BE0001466,0,0,0
DB03697,BE0000322,0,0,0
DB03698,BE0001961,0,0,0
DB03699,BE0001297,0,0,0
DB03700,BE0001346,0,0,0
DB03701,BE0000647,0,1,0
DB03701,BE0009629,0,0,0
DB03702,BE0003758,0,0,0
DB03703,BE0000400,0,0,0
DB03704,BE0000009,0,0,0
DB03705,BE0003133,0,0,0
DB03706,BE0000812,0,0,0
DB03707,BE0000263,0,0,0
DB03707,BE0000067,0,0,0
DB03708,BE0003094,0,0,0
DB03709,BE0000211,0,0,0
DB03709,BE0001578,0,0,0
DB03709,BE0002976,0,0,0
DB03710,BE0000067,0,0,0
DB03711,BE0004320,0,0,0
DB03712,BE0000838,0,0,0
DB03714,BE0000623,0,0,0
DB03716,BE0003167,0,0,0
DB03717,BE0001339,0,0,0
DB03719,BE0001165,0,0,0
DB03721,BE0001522,0,0,0
DB03721,BE0001411,0,0,0
DB03721,BE0001496,0,0,0
DB03721,BE0001263,0,0,0
DB03721,BE0001159,0,0,0
DB03721,BE0004482,0,0,0
DB03721,BE0001074,0,0,0
DB03721,BE0000912,0,0,0
DB03721,BE0001947,0,0,0
DB03721,BE0001667,0,0,0
DB03721,BE0001978,0,0,0
DB03721,BE0003168,0,0,0
DB03721,BE0004592,0,0,0
DB03721,BE0002857,0,0,0
DB03721,BE0003170,0,0,0
DB03721,BE0002705,0,0,0
DB03722,BE0001717,0,0,0
DB03723,BE0001971,0,0,0
DB03723,BE0002493,0,0,0
DB03725,BE0000906,0,0,0
DB03726,BE0003317,0,0,0
DB03727,BE0001629,0,0,0
DB03729,BE0000895,0,0,0
DB03731,BE0000286,0,0,0
DB03731,BE0000758,0,0,0
DB03732,BE0001241,0,0,0
DB03733,BE0001234,0,0,0
DB03734,BE0002036,0,0,0
DB03735,BE0002011,0,0,0
DB03736,BE0000270,0,0,0
DB03737,BE0001072,0,0,0
DB03738,BE0003043,0,0,0
DB03739,BE0001857,0,0,0
DB03740,BE0000221,0,0,0
DB03740,BE0000426,0,0,0
DB03740,BE0000978,0,0,0
DB03740,BE0001989,0,0,0
DB03740,BE0001648,0,0,0
